Time (s),Target Freq (Hz),Commanded Vel (raw),Measured Pos (raw),Measured Vel (raw),Measured Load (raw)
27.391522884368896,1.6413134535153708,80,412943,76,18
27.455530166625977,1.6439804236094158,80,413023,85,1
27.51952362060547,1.6466468175252278,80,413110,81,2
27.58351969718933,1.6493133207162223,80,413191,81,2
27.647518634796143,1.6519799431165059,80,413270,72,143
27.711514711380005,1.6546464463075004,80,413305,33,221
27.775516271591187,1.6573131779829662,80,413343,40,195
27.839523553848267,1.659980148077011,81,413431,111,-18
27.903517484664917,1.6626465618610382,81,413573,123,0
27.967532634735107,1.6653138597806296,81,413673,93,72
28.03151249885559,1.6679796874523163,81,413746,80,0
28.095512866973877,1.6706463694572449,81,413839,92,1
28.159529209136963,1.6733137170473733,81,413922,82,2
28.223523139953613,1.6759801308314004,81,414004,81,71
28.287508726119995,1.6786461969216664,81,414051,37,165
28.351513862609863,1.6813130776087442,82,414092,44,205
28.415512561798096,1.6839796900749207,82,414160,84,-12
28.4795081615448,1.6866461733977,82,414297,128,0
28.543519735336304,1.6893133223056793,82,414396,97,18
28.60750460624695,1.6919793585936227,82,414474,73,4
28.671513319015503,1.6946463882923126,82,414562,90,0
28.735501289367676,1.697312553723653,82,414647,82,2
28.79950261116028,1.6999792754650116,82,414729,82,17
28.863508224487305,1.7026461760203042,83,414797,55,139
28.927499532699585,1.7053124805291495,83,414838,43,211
28.991498231887817,1.7079790929953258,83,414891,65,29
29.05549430847168,1.7106455961863198,83,415028,138,0
29.1194965839386,1.7133123576641083,83,415133,100,0
29.183499097824097,1.715979129076004,83,415219,76,16
29.247510194778442,1.7186462581157684,83,415304,90,0
29.311493396759033,1.7213122248649597,84,415395,83,2
29.375502347946167,1.723979264497757,84,415480,84,8
29.439491510391235,1.7266454795996349,84,415553,61,153
29.503491163253784,1.7293121318022409,84,415589,36,212
29.567509412765503,1.7319795588652291,84,415643,63,83
29.631489753723145,1.7346454064051309,84,415774,145,-5
29.695488691329956,1.737312028805415,84,415890,108,0
29.759487867355347,1.7399786611398063,84,415977,77,20
29.82348608970642,1.7426452537377677,85,416062,93,0
29.887487649917603,1.7453119854132335,85,416153,88,1
29.951486110687256,1.7479785879453023,85,416238,85,6
30.0154812335968,1.7506450513998668,85,416313,67,152
30.079489946365356,1.7533120810985565,85,416352,42,184
30.14348006248474,1.7559783359368644,85,416410,62,39
30.20748019218445,1.7586450080076852,85,416539,142,-2
30.27149772644043,1.7613124052683513,85,416647,103,0
30.335476875305176,1.7639782031377156,86,416735,80,28
30.399476528167725,1.7666448553403218,86,416821,92,2
30.463470697402954,1.7693112790584564,86,416913,89,1
30.527472734451294,1.771978030602137,86,417001,87,13
30.591474056243896,1.7746447523434956,86,417075,63,136
30.65546751022339,1.7773111462593079,86,417114,35,252
30.719465970993042,1.7799777487913768,86,417155,46,148
30.783477067947388,1.782644877831141,86,417281,150,-9
30.847465753555298,1.785311073064804,87,417415,122,0
30.911465644836426,1.7879777352015178,87,417508,77,23
30.97547459602356,1.790644774834315,87,417600,101,-3
31.03946352005005,1.7933109800020852,87,417697,88,1
31.103463649749756,1.7959776520729065,87,417786,86,53
31.167461395263672,1.798644224802653,87,417854,65,180
31.231460571289062,1.8013108571370444,87,417889,34,147
31.295470237731934,1.8039779265721638,88,417981,114,-17
31.359459161758423,1.8066441317399344,88,418117,119,0
31.42345881462097,1.8093107839425406,88,418216,98,54
31.487462997436523,1.8119776248931885,88,418293,81,2
31.55147647857666,1.8146448532740276,88,418392,99,0
31.61545467376709,1.8173106114069622,88,418480,89,2
31.67946195602417,1.819977581501007,88,418564,79,108
31.743451595306396,1.8226438164710999,88,418615,46,219
31.80745005607605,1.8253104190031686,89,418658,53,142
31.871450185775757,1.8279770910739899,89,418773,138,-8
31.935449361801147,1.8306437234083812,89,418903,120,0
31.999451160430908,1.8333104650179544,89,419000,88,50
32.06344509124756,1.8359768788019815,89,419084,97,0
32.127445697784424,1.8386435707410178,89,419185,95,5
32.191455125808716,1.84131063024203,89,419275,90,30
32.255444049835205,1.8439768354098003,89,419351,66,133
32.319451570510864,1.8466438154379525,90,419395,37,195
32.38348174095154,1.849311739206314,90,419465,89,-9
32.44744372367859,1.8519768218199413,90,419609,133,0
32.51144361495972,1.8546434839566548,90,419720,106,25
32.575437784194946,1.8573099076747894,90,419804,77,4
32.63943696022034,1.8599765400091806,90,419905,103,0
32.70343732833862,1.8626432220141094,90,419999,92,1
32.767433881759644,1.8653097450733185,91,420083,75,89
32.83143496513367,1.8679764568805695,91,420140,53,236
32.8954496383667,1.8706437349319458,91,420185,61,95
32.959434270858765,1.8733097612857819,91,420318,149,-5
33.023431062698364,1.8759762942790985,91,420437,114,0
33.087443113327026,1.8786434630552926,91,420530,84,32
33.15143299102783,1.881309707959493,91,420619,100,0
33.21542739868164,1.8839761416117349,91,420717,95,2
33.27942514419556,1.8866427143414815,92,420810,91,48
33.34343671798706,1.8893098632494607,92,420880,61,172
